accuracy,model,group
0.77653631,xgb,FE
0.84916201,xgb,FE
0.79888268,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.79888268,xgb,FE
0.81564246,xgb,FE
0.76536313,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.81005587,xgb,FE
0.81564246,xgb,FE
0.77653631,xgb,FE
0.77653631,xgb,FE
0.8547486,xgb,FE
0.79329609,xgb,FE
0.81005587,xgb,FE
0.77653631,xgb,FE
0.77653631,xgb,FE
0.86592179,xgb,FE
0.79329609,xgb,FE
0.81564246,xgb,FE
0.77653631,xgb,FE
0.77653631,xgb,FE
0.8547486,xgb,FE
0.79329609,xgb,FE
0.81005587,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.77653631,xgb,FE
0.79888268,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.8603352,xgb,FE
0.77094972,xgb,FE
0.79329609,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.8603352,xgb,FE
0.77094972,xgb,FE
0.79888268,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.8603352,xgb,FE
0.77094972,xgb,FE
0.80446927,xgb,FE
0.77094972,xgb,FE
0.77094972,xgb,FE
0.84916201,xgb,FE
0.77094972,xgb,FE
0.80446927,xgb,FE
0.76536313,xgb,FE
0.77653631,xgb,FE
0.83798883,xgb,FE
0.7877095,xgb,FE
0.80446927,xgb,FE
0.75977654,xgb,FE
0.77653631,xgb,FE
0.84357542,xgb,FE
0.78212291,xgb,FE
0.80446927,xgb,FE
0.76536313,xgb,FE
0.77653631,xgb,FE
0.83798883,xgb,FE
0.7877095,xgb,FE
0.81005587,xgb,FE
0.76536313,xgb,FE
0.78212291,xgb,FE
0.83798883,xgb,FE
0.77653631,xgb,FE
0.79888268,xgb,FE
0.76536313,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.7877095,xgb,FE
0.80446927,xgb,FE
0.77653631,xgb,FE
0.78212291,xgb,FE
0.8547486,xgb,FE
0.77653631,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.79888268,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81564246,xgb,FE
0.77653631,xgb,FE
0.77653631,xgb,FE
0.8547486,xgb,FE
0.79329609,xgb,FE
0.79888268,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.8603352,xgb,FE
0.77094972,xgb,FE
0.81005587,xgb,FE
0.76536313,xgb,FE
0.78212291,xgb,FE
0.83798883,xgb,FE
0.77653631,xgb,FE
0.81005587,xgb,FE
0.77653631,xgb,FE
0.75977654,xgb,FE
0.87150838,xgb,FE
0.81564246,xgb,FE
0.81005587,xgb,FE
0.78212291,xgb,FE
0.75977654,xgb,FE
0.87709497,xgb,FE
0.81564246,xgb,FE
0.81005587,xgb,FE
0.77653631,xgb,FE
0.75418994,xgb,FE
0.88268156,xgb,FE
0.81564246,xgb,FE
0.81005587,xgb,FE
0.78212291,xgb,FE
0.75977654,xgb,FE
0.87709497,xgb,FE
0.81564246,xgb,FE
0.81005587,xgb,FE
0.77653631,xgb,FE
0.75418994,xgb,FE
0.87709497,xgb,FE
0.81564246,xgb,FE
0.7877095,xgb,FE
0.77653631,xgb,FE
0.75977654,xgb,FE
0.86592179,xgb,FE
0.78212291,xgb,FE
0.79888268,xgb,FE
0.77653631,xgb,FE
0.75977654,xgb,FE
0.86592179,xgb,FE
0.79329609,xgb,FE
0.80446927,xgb,FE
0.78212291,xgb,FE
0.7877095,xgb,FE
0.87709497,xgb,FE
0.79329609,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.74860335,xgb,FE
0.77653631,xgb,FE
0.87150838,xgb,FE
0.81005587,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.81564246,xgb,FE
0.76536313,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.81005587,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.8547486,xgb,FE
0.75977654,xgb,FE
0.81005587,xgb,FE
0.74860335,xgb,FE
0.77094972,xgb,FE
0.8603352,xgb,FE
0.7877095,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.80446927,xgb,FE
0.77094972,xgb,FE
0.75977654,xgb,FE
0.87150838,xgb,FE
0.81005587,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81564246,xgb,FE
0.78212291,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.79888268,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81564246,xgb,FE
0.77653631,xgb,FE
0.77653631,xgb,FE
0.8547486,xgb,FE
0.79329609,xgb,FE
0.79888268,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.8603352,xgb,FE
0.77094972,xgb,FE
0.81005587,xgb,FE
0.76536313,xgb,FE
0.78212291,xgb,FE
0.83798883,xgb,FE
0.77653631,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.81005587,xgb,FE
0.78212291,xgb,FE
0.75977654,xgb,FE
0.87709497,xgb,FE
0.81564246,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.78212291,xgb,FE
0.86592179,xgb,FE
0.80446927,xgb,FE
0.82122905,xgb,FE
0.77094972,xgb,FE
0.77653631,xgb,FE
0.84916201,xgb,FE
0.78212291,xgb,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83798883,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.8547486,rf,FE
0.80446927,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79329609,rf,FE
0.75418994,rf,FE
0.80446927,rf,FE
0.77094972,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75418994,rf,FE
0.82122905,rf,FE
0.78212291,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79329609,rf,FE
0.75418994,rf,FE
0.77653631,rf,FE
0.75977654,rf,FE
0.74301676,rf,FE
0.80446927,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.75418994,rf,FE
0.84357542,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.76536313,rf,FE
0.77653631,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.7877095,rf,FE
0.74860335,rf,FE
0.75977654,rf,FE
0.82681564,rf,FE
0.75977654,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.75418994,rf,FE
0.82681564,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.74860335,rf,FE
0.82681564,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.75977654,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.76536313,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.7877095,rf,FE
0.87150838,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.7877095,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.7877095,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.8603352,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.82681564,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.77653631,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.77653631,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75418994,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.75418994,rf,FE
0.75977654,rf,FE
0.84357542,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.75977654,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83798883,rf,FE
0.77653631,rf,FE
0.80446927,rf,FE
0.75977654,rf,FE
0.75977654,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.75418994,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.7877095,rf,FE
0.78212291,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.7877095,rf,FE
0.78212291,rf,FE
0.76536313,rf,FE
0.74860335,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.78212291,rf,FE
0.8603352,rf,FE
0.78212291,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8603352,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.77653631,rf,FE
0.77653631,rf,FE
0.76536313,rf,FE
0.8603352,rf,FE
0.75977654,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.7877095,rf,FE
0.77094972,rf,FE
0.8603352,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.75977654,rf,FE
0.8547486,rf,FE
0.80446927,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.8547486,rf,FE
0.80446927,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.8547486,rf,FE
0.80446927,rf,FE
0.76536313,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.76536313,rf,FE
0.8547486,rf,FE
0.79888268,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.7877095,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.7877095,rf,FE
0.77653631,rf,FE
0.86592179,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.7877095,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.7877095,rf,FE
0.80446927,rf,FE
0.77094972,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.74860335,rf,FE
0.74860335,rf,FE
0.80446927,rf,FE
0.77653631,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79329609,rf,FE
0.75418994,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79329609,rf,FE
0.75418994,rf,FE
0.77653631,rf,FE
0.75977654,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.84357542,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.76536313,rf,FE
0.77653631,rf,FE
0.82681564,rf,FE
0.77094972,rf,FE
0.81564246,rf,FE
0.78212291,rf,FE
0.75977654,rf,FE
0.83798883,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.77094972,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.80446927,rf,FE
0.77094972,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.81005587,rf,FE
0.77653631,rf,FE
0.76536313,rf,FE
0.8547486,rf,FE
0.76536313,rf,FE
0.79888268,rf,FE
0.77094972,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.79888268,rf,FE
0.77094972,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.74860335,rf,FE
0.82122905,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75418994,rf,FE
0.82122905,rf,FE
0.78212291,rf,FE
0.7877095,rf,FE
0.75418994,rf,FE
0.73743017,rf,FE
0.81564246,rf,FE
0.78212291,rf,FE
0.81564246,rf,FE
0.76536313,rf,FE
0.75977654,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.77653631,rf,FE
0.83798883,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.77653631,rf,FE
0.75977654,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77094972,rf,FE
0.79888268,rf,FE
0.76536313,rf,FE
0.77094972,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.77653631,rf,FE
0.75977654,rf,FE
0.74301676,rf,FE
0.80446927,rf,FE
0.74301676,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.75418994,rf,FE
0.84357542,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.76536313,rf,FE
0.77653631,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.80446927,rf,FE
0.76536313,rf,FE
0.75977654,rf,FE
0.8547486,rf,FE
0.76536313,rf,FE
0.80446927,rf,FE
0.76536313,rf,FE
0.77094972,rf,FE
0.83798883,rf,FE
0.75977654,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.75418994,rf,FE
0.84357542,rf,FE
0.77094972,rf,FE
0.7877095,rf,FE
0.76536313,rf,FE
0.75977654,rf,FE
0.8603352,rf,FE
0.7877095,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.7877095,rf,FE
0.77094972,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.75418994,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.78212291,rf,FE
0.74860335,rf,FE
0.75977654,rf,FE
0.82681564,rf,FE
0.75977654,rf,FE
0.7877095,rf,FE
0.74860335,rf,FE
0.75977654,rf,FE
0.82681564,rf,FE
0.75977654,rf,FE
0.75418994,rf,FE
0.74301676,rf,FE
0.75418994,rf,FE
0.82122905,rf,FE
0.74301676,rf,FE
0.79329609,rf,FE
0.75977654,rf,FE
0.74860335,rf,FE
0.8547486,rf,FE
0.7877095,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.76536313,rf,FE
0.8547486,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.77094972,rf,FE
0.75418994,rf,FE
0.82681564,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.75977654,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.76536313,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.75977654,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.76536313,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.7877095,rf,FE
0.76536313,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.77094972,rf,FE
0.7877095,rf,FE
0.8547486,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.78212291,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.77653631,rf,FE
0.7877095,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.87150838,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.7877095,rf,FE
0.87150838,rf,FE
0.78212291,rf,FE
0.7877095,rf,FE
0.80446927,rf,FE
0.80446927,rf,FE
0.87150838,rf,FE
0.77094972,rf,FE
0.7877095,rf,FE
0.80446927,rf,FE
0.7877095,rf,FE
0.87709497,rf,FE
0.77653631,rf,FE
0.7877095,rf,FE
0.80446927,rf,FE
0.79329609,rf,FE
0.87709497,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84357542,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.77094972,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.7877095,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.7877095,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.7877095,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.8603352,rf,FE
0.80446927,rf,FE
0.76536313,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.83240223,rf,FE
0.78212291,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.79329609,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.8603352,rf,FE
0.80446927,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.79329609,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.79888268,rf,FE
0.8603352,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.8603352,rf,FE
0.7877095,rf,FE
0.79329609,rf,FE
0.7877095,rf,FE
0.77653631,rf,FE
0.83240223,rf,FE
0.77094972,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.80446927,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79329609,rf,FE
0.77653631,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.79888268,rf,FE
0.77653631,rf,FE
0.8547486,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75977654,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.75977654,rf,FE
0.75977654,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83798883,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.80446927,rf,FE
0.75977654,rf,FE
0.76536313,rf,FE
0.83798883,rf,FE
0.76536313,rf,FE
0.79888268,rf,FE
0.75977654,rf,FE
0.75977654,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
0.79888268,rf,FE
0.75418994,rf,FE
0.76536313,rf,FE
0.83240223,rf,FE
0.77653631,rf,FE
0.80446927,rf,FE
0.75418994,rf,FE
0.74860335,rf,FE
0.84916201,rf,FE
0.78212291,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75418994,rf,FE
0.8547486,rf,FE
0.77653631,rf,FE
0.79329609,rf,FE
0.76536313,rf,FE
0.75418994,rf,FE
0.8603352,rf,FE
0.77653631,rf,FE
