model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
lgbm,1,"1, 3, 4, 5, 6, 7, 8, 10",0.78994,0.81006,0.02012,0.03389,"{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.79888268, 0.78770950, 0.79888268, 0.87709497, 0.78770950]"
lgbm,1,"1, 3, 4, 5, 6, 7, 9, 10",0.78994,0.80447,0.01453,0.0212,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 4, 5, 6, 8, 9, 10",0.78994,0.80447,0.01453,0.0212,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 4, 5, 7, 8, 9, 10",0.78994,0.79665,0.0067,0.01716,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.78212291, 0.78212291, 0.82681564, 0.78770950]"
lgbm,1,"1, 3, 4, 6, 7, 8, 9, 10",0.78994,0.79777,0.00783,0.00961,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.79888268, 0.79329609, 0.80446927, 0.81005587, 0.78212291]"
lgbm,1,"1, 3, 5, 6, 7, 8, 9, 10",0.78994,0.80223,0.01229,0.01095,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.79888268, 0.79888268, 0.82122905, 0.78770950]"
lgbm,1,"1, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80447,0.01453,0.0212,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"2, 3, 4, 5, 6, 7, 8, 9",0.78994,0.81117,0.02122,0.02813,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79329609, 0.77653631, 0.86033520, 0.81005587]"
lgbm,1,"2, 3, 4, 5, 6, 7, 8, 10",0.78994,0.81341,0.02346,0.03363,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79329609, 0.78212291, 0.87709497, 0.79888268]"
lgbm,1,"2, 3, 4, 5, 6, 7, 9, 10",0.78994,0.80447,0.01453,0.0306,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.77653631, 0.77653631, 0.86033520, 0.80446927]"
lgbm,1,"2, 3, 4, 5, 6, 8, 9, 10",0.78994,0.81341,0.02346,0.03363,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79329609, 0.78212291, 0.87709497, 0.79888268]"
lgbm,1,"2, 3, 4, 5, 7, 8, 9, 10",0.78994,0.81229,0.02234,0.0284,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79329609, 0.78770950, 0.86592179, 0.79888268]"
lgbm,1,"2, 3, 4, 6, 7, 8, 9, 10",0.78994,0.81006,0.02012,0.02178,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.82681564, 0.78770950, 0.81564246, 0.83798883, 0.78212291]"
lgbm,1,"2, 3, 5, 6, 7, 8, 9, 10",0.78994,0.80559,0.01565,0.02246,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.82681564, 0.78770950, 0.79329609, 0.83798883, 0.78212291]"
lgbm,1,"2, 4, 5, 6, 7, 8, 9, 10",0.78994,0.81006,0.02012,0.0287,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.78212291, 0.86033520, 0.81005587]"
lgbm,1,"3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80335,0.01341,0.02246,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.77653631, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 3, 4, 5, 6, 7, 8, 9",0.78994,0.81453,0.02459,0.01745,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.83240223, 0.79329609, 0.80446927, 0.83798883, 0.80446927]"
lgbm,1,"1, 2, 3, 4, 5, 6, 7, 8, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
lgbm,1,"1, 2, 3, 4, 5, 6, 7, 9, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
lgbm,1,"1, 2, 3, 4, 5, 6, 8, 9, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
lgbm,1,"1, 2, 3, 4, 5, 7, 8, 9, 10",0.78994,0.81229,0.02234,0.02251,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.78770950, 0.81005587, 0.83798883, 0.78770950]"
lgbm,1,"1, 2, 3, 4, 6, 7, 8, 9, 10",0.78994,0.81006,0.02012,0.02262,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 3, 5, 6, 7, 8, 9, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
lgbm,1,"1, 2, 4, 5, 6, 7, 8, 9, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
lgbm,1,"1, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.80447,0.01453,0.0212,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"2, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.81341,0.02346,0.03363,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.79329609, 0.78212291, 0.87709497, 0.79888268]"
lgbm,1,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",0.78994,0.81453,0.02459,0.02132,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 15, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0, 'class_weight': None, 'boosting_type': 'dart'}","[0.83798883, 0.79329609, 0.81564246, 0.83798883, 0.78770950]"
cb,1,"1, 2",0.81006,0.78994,-0.02012,0.0284,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.77094972, 0.76536313, 0.84357542, 0.77653631]"
cb,1,"1, 3",0.81006,0.80335,-0.0067,0.02922,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.79329609, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
cb,1,"1, 4",0.81006,0.79777,-0.01229,0.02102,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.78770950, 0.79329609, 0.77653631, 0.83798883, 0.79329609]"
cb,1,"1, 5",0.81006,0.79553,-0.01453,0.0236,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.77094972, 0.77653631, 0.83798883, 0.79888268]"
cb,1,"1, 6",0.81006,0.80559,-0.00446,0.02746,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79329609, 0.79329609, 0.78770950, 0.86033520, 0.79329609]"
cb,1,"1, 7",0.81006,0.81006,0.0,0.02827,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79329609, 0.79329609, 0.80446927, 0.86592179, 0.79329609]"
cb,1,"1, 8",0.81006,0.80782,-0.00224,0.02926,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.79329609, 0.78770950, 0.79888268, 0.86592179, 0.79329609]"
cb,1,"1, 9",0.81006,0.80112,-0.00893,0.02751,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.78770950, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
cb,1,"1, 10",0.81006,0.80894,-0.00112,0.02606,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.79329609, 0.79329609, 0.80446927, 0.86033520, 0.79329609]"
cb,1,"2, 3",0.81006,0.76313,-0.04693,0.02705,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.75418994, 0.75977654, 0.74301676, 0.81564246, 0.74301676]"
cb,1,"2, 4",0.81006,0.79218,-0.01788,0.03728,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.80446927, 0.76536313, 0.76536313, 0.86033520, 0.76536313]"
cb,1,"2, 5",0.81006,0.77542,-0.03464,0.02458,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.76536313, 0.76536313, 0.74860335, 0.82122905, 0.77653631]"
cb,1,"2, 6",0.81006,0.7676,-0.04246,0.02796,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.76536313, 0.75977654, 0.74860335, 0.82122905, 0.74301676]"
cb,1,"2, 7",0.81006,0.76201,-0.04805,0.02488,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.75418994, 0.75977654, 0.74301676, 0.81005587, 0.74301676]"
cb,1,"2, 8",0.81006,0.76648,-0.04357,0.0263,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.77094972, 0.75418994, 0.74301676, 0.81564246, 0.74860335]"
cb,1,"2, 9",0.81006,0.79218,-0.01788,0.03415,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.75977654, 0.76536313, 0.85474860, 0.78212291]"
cb,1,"2, 10",0.81006,0.78771,-0.02234,0.02977,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.76536313, 0.77094972, 0.84357542, 0.76536313]"
cb,1,"3, 4",0.81006,0.78771,-0.02234,0.02422,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,1,"3, 5",0.81006,0.78547,-0.02459,0.03092,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.78770950, 0.77094972, 0.75418994, 0.84357542, 0.77094972]"
cb,1,"3, 6",0.81006,0.77877,-0.03129,0.03112,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.77094972, 0.73184358, 0.82681564, 0.77094972]"
cb,1,"3, 7",0.81006,0.78324,-0.02681,0.02508,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79329609, 0.77094972, 0.75418994, 0.82681564, 0.77094972]"
cb,1,"3, 8",0.81006,0.78771,-0.02234,0.02422,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.77653631, 0.76536313, 0.83240223, 0.77094972]"
cb,1,"3, 9",0.81006,0.79218,-0.01788,0.03284,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
cb,1,"3, 10",0.81006,0.79777,-0.01229,0.02677,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.78212291, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"4, 5",0.81006,0.80335,-0.0067,0.02791,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 1000, 'grow_policy': 'Depthwise', 'depth': 8, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.81005587, 0.77653631, 0.78770950, 0.85474860, 0.78770950]"
cb,1,"4, 6",0.81006,0.79553,-0.01453,0.01752,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,1,"4, 7",0.81006,0.79553,-0.01453,0.01752,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,1,"4, 8",0.81006,0.79777,-0.01229,0.01948,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
cb,1,"4, 9",0.81006,0.79553,-0.01453,0.01752,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,1,"4, 10",0.81006,0.79553,-0.01453,0.01752,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,1,"5, 6",0.81006,0.79777,-0.01229,0.01556,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.78212291, 0.79888268, 0.78770950, 0.82681564, 0.79329609]"
cb,1,"5, 7",0.81006,0.79665,-0.01341,0.01564,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.78212291, 0.79329609, 0.78770950, 0.82681564, 0.79329609]"
cb,1,"5, 8",0.81006,0.79106,-0.019,0.0189,"{'scale_pos_weight': 1, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 800, 'grow_policy': 'Depthwise', 'depth': 6, 'border_count': 128, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.77094972, 0.78770950, 0.78770950, 0.82681564, 0.78212291]"
cb,1,"5, 9",0.81006,0.80335,-0.0067,0.02677,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.78770950, 0.78212291, 0.78770950, 0.85474860, 0.80446927]"
cb,1,"5, 10",0.81006,0.80559,-0.00446,0.02582,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 1000, 'grow_policy': 'Depthwise', 'depth': 8, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.79888268, 0.78770950, 0.80446927, 0.85474860, 0.78212291]"
cb,1,"6, 7",0.81006,0.79106,-0.019,0.01922,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.78212291, 0.78212291, 0.82681564, 0.77094972]"
cb,1,"6, 8",0.81006,0.79218,-0.01788,0.02161,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
cb,1,"6, 9",0.81006,0.8,-0.01005,0.02582,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"6, 10",0.81006,0.80559,-0.00446,0.02301,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
cb,1,"7, 8",0.81006,0.79218,-0.01788,0.02161,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'SymmetricTree', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
