accuracy,model,group
0.74401,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.76555,xgb,FE
0.76315,xgb,FE
0.76555,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.75598,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.78229,xgb,FE
0.77751,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.75598,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.7488,xgb,FE
0.75598,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.75358,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.76315,xgb,FE
0.76794,xgb,FE
0.77751,xgb,FE
0.77511,xgb,FE
0.77511,xgb,FE
0.77751,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.75598,xgb,FE
0.77751,xgb,FE
0.75358,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.76315,xgb,FE
0.7488,xgb,FE
0.76555,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77511,xgb,FE
0.77511,xgb,FE
0.77751,xgb,FE
0.77033,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.7799,xgb,FE
0.78468,xgb,FE
0.75358,xgb,FE
0.77511,xgb,FE
0.77751,xgb,FE
0.7799,xgb,FE
0.77751,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.77751,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.76315,xgb,FE
0.77033,xgb,FE
0.77751,xgb,FE
0.76794,xgb,FE
0.7799,xgb,FE
0.7799,xgb,FE
0.76794,xgb,FE
0.78229,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.75358,xgb,FE
0.76555,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.74401,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.76555,xgb,FE
0.76315,xgb,FE
0.76555,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.74641,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.7488,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.74401,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.77751,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.7488,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.75598,xgb,FE
0.77751,xgb,FE
0.75358,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.76315,xgb,FE
0.7488,xgb,FE
0.76555,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77511,xgb,FE
0.77511,xgb,FE
0.77751,xgb,FE
0.77033,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.75119,xgb,FE
0.76076,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.75358,xgb,FE
0.76315,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.77511,xgb,FE
0.7488,xgb,FE
0.76555,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.77033,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.7799,xgb,FE
0.78468,xgb,FE
0.7799,xgb,FE
0.77511,xgb,FE
0.77751,xgb,FE
0.7799,xgb,FE
0.77751,xgb,FE
0.77272,xgb,FE
0.75358,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.76794,xgb,FE
0.7799,xgb,FE
0.7799,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.78468,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.74641,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.7488,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.74401,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76076,xgb,FE
0.76315,xgb,FE
0.76076,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.74641,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.7488,xgb,FE
0.74641,xgb,FE
0.74401,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.74641,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.7488,xgb,FE
0.75598,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.78708,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.75837,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.77751,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.75119,xgb,FE
0.76076,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.75358,xgb,FE
0.76315,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.77511,xgb,FE
0.7488,xgb,FE
0.76555,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.77511,xgb,FE
0.77272,xgb,FE
0.77751,xgb,FE
0.77751,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75119,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.77511,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.77511,xgb,FE
0.75358,xgb,FE
0.75358,xgb,FE
0.77751,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.7799,xgb,FE
0.77751,xgb,FE
0.77272,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.78229,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.78468,xgb,FE
0.77272,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.74641,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.76794,xgb,FE
0.76555,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.7488,xgb,FE
0.74641,xgb,FE
0.74401,xgb,FE
0.75837,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.75358,xgb,FE
0.74641,xgb,FE
0.76794,xgb,FE
0.76076,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.74641,xgb,FE
0.75119,xgb,FE
0.74641,xgb,FE
0.76555,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76555,xgb,FE
0.74641,xgb,FE
0.74401,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.74641,xgb,FE
0.77033,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.7488,xgb,FE
0.75598,xgb,FE
0.7488,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78468,xgb,FE
0.78229,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.75119,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75119,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.75837,xgb,FE
0.77751,xgb,FE
0.7488,xgb,FE
0.76076,xgb,FE
0.75598,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75119,xgb,FE
0.75119,xgb,FE
0.76076,xgb,FE
0.75119,xgb,FE
0.77511,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.76794,xgb,FE
0.77272,xgb,FE
0.75119,xgb,FE
0.76555,xgb,FE
0.77511,xgb,FE
0.75358,xgb,FE
0.75358,xgb,FE
0.77751,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.76794,xgb,FE
0.75358,xgb,FE
0.76076,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.74641,xgb,FE
0.74641,xgb,FE
0.75358,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75598,xgb,FE
0.74641,xgb,FE
0.75119,xgb,FE
0.74641,xgb,FE
0.76555,xgb,FE
0.77033,xgb,FE
0.76794,xgb,FE
0.77033,xgb,FE
0.76555,xgb,FE
0.74641,xgb,FE
0.74401,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.74641,xgb,FE
0.77033,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.74641,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.76076,xgb,FE
0.7488,xgb,FE
0.78229,xgb,FE
0.75598,xgb,FE
0.75598,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75119,xgb,FE
0.76794,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.74641,xgb,FE
0.75837,xgb,FE
0.75358,xgb,FE
0.75837,xgb,FE
0.74641,xgb,FE
0.77033,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.76076,xgb,FE
0.75837,xgb,FE
0.75837,xgb,FE
0.76315,rf,FE
0.7799,rf,FE
0.78708,rf,FE
0.75358,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.75358,rf,FE
0.76315,rf,FE
0.73923,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.77751,rf,FE
0.75358,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.7799,rf,FE
0.78468,rf,FE
0.75358,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.77272,rf,FE
0.77272,rf,FE
0.77033,rf,FE
0.77272,rf,FE
0.77511,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.77751,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.76315,rf,FE
0.77033,rf,FE
0.75119,rf,FE
0.76076,rf,FE
0.76315,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.78708,rf,FE
0.75598,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.78229,rf,FE
0.78229,rf,FE
0.75358,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.76555,rf,FE
0.74162,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.74641,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.73923,rf,FE
0.73923,rf,FE
0.73444,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.75598,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.76076,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.7799,rf,FE
0.78468,rf,FE
0.76555,rf,FE
0.7799,rf,FE
0.78468,rf,FE
0.78229,rf,FE
0.78468,rf,FE
0.7799,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.77272,rf,FE
0.77033,rf,FE
0.77272,rf,FE
0.77511,rf,FE
0.77033,rf,FE
0.77272,rf,FE
0.77511,rf,FE
0.76794,rf,FE
0.77272,rf,FE
0.77272,rf,FE
0.77751,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.77272,rf,FE
0.7488,rf,FE
0.76076,rf,FE
0.76315,rf,FE
0.75358,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.75837,rf,FE
0.77033,rf,FE
0.77033,rf,FE
0.76794,rf,FE
0.77511,rf,FE
0.78229,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.73444,rf,FE
0.7488,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.75358,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76076,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.78229,rf,FE
0.78229,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.74641,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.7488,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.73923,rf,FE
0.74162,rf,FE
0.73923,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.74641,rf,FE
0.74641,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.73923,rf,FE
0.73684,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.73444,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76076,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.76076,rf,FE
0.75598,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.76555,rf,FE
0.7799,rf,FE
0.78468,rf,FE
0.78229,rf,FE
0.78468,rf,FE
0.7799,rf,FE
0.78229,rf,FE
0.78468,rf,FE
0.7799,rf,FE
0.78229,rf,FE
0.75119,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.77033,rf,FE
0.77272,rf,FE
0.77511,rf,FE
0.76794,rf,FE
0.77272,rf,FE
