model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,0,"5, 8",0.81006,0.7933,0.02498,-0.01675,,"[0.78770950, 0.79888268, 0.77653631, 0.83798883, 0.76536313]"
cb,0,"5, 9",0.81006,0.80559,0.02835,-0.00446,,"[0.79329609, 0.80446927, 0.78212291, 0.86033520, 0.78770950]"
cb,0,"5, 10",0.81006,0.81341,0.02463,0.00334,,"[0.79888268, 0.81564246, 0.79888268, 0.86033520, 0.79329609]"
cb,0,"6, 7",0.81006,0.79106,0.01922,-0.019,,"[0.79329609, 0.78212291, 0.78212291, 0.82681564, 0.77094972]"
cb,0,"6, 8",0.81006,0.79218,0.02161,-0.01788,,"[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
cb,0,"6, 9",0.81006,0.79553,0.01752,-0.01453,,"[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,0,"6, 10",0.81006,0.80112,0.01482,-0.00893,,"[0.79888268, 0.79329609, 0.80446927, 0.82681564, 0.78212291]"
cb,0,"7, 8",0.81006,0.79218,0.02161,-0.01788,,"[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
cb,0,"7, 9",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"7, 10",0.81006,0.80559,0.02301,-0.00446,,"[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
cb,0,"8, 9",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"8, 10",0.81006,0.8067,0.02488,-0.00336,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
cb,0,"9, 10",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"1, 2, 3",0.81006,0.79553,0.02796,-0.01453,,"[0.79329609, 0.77094972, 0.78770950, 0.84916201, 0.77653631]"
cb,0,"1, 2, 4",0.81006,0.8,0.03207,-0.01005,,"[0.79888268, 0.76536313, 0.78770950, 0.86033520, 0.78770950]"
cb,0,"1, 2, 5",0.81006,0.7933,0.02892,-0.01675,,"[0.78770950, 0.78212291, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"1, 2, 6",0.81006,0.79441,0.02582,-0.01565,,"[0.79329609, 0.77094972, 0.78770950, 0.84357542, 0.77653631]"
cb,0,"1, 2, 7",0.81006,0.7933,0.0262,-0.01675,,"[0.79329609, 0.77094972, 0.78212291, 0.84357542, 0.77653631]"
cb,0,"1, 2, 8",0.81006,0.79441,0.02458,-0.01565,,"[0.80446927, 0.77094972, 0.78212291, 0.83798883, 0.77653631]"
cb,0,"1, 2, 9",0.81006,0.8,0.02533,-0.01005,,"[0.79888268, 0.78212291, 0.78770950, 0.84916201, 0.78212291]"
cb,0,"1, 2, 10",0.81006,0.79218,0.02483,-0.01788,,"[0.79329609, 0.76536313, 0.78770950, 0.83798883, 0.77653631]"
cb,0,"1, 3, 4",0.81006,0.79665,0.03231,-0.01341,,"[0.78770950, 0.78212291, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"1, 3, 5",0.81006,0.8,0.03626,-0.01005,,"[0.77653631, 0.80446927, 0.75977654, 0.86592179, 0.79329609]"
cb,0,"1, 3, 6",0.81006,0.80112,0.02751,-0.00893,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
cb,0,"1, 3, 7",0.81006,0.80223,0.02969,-0.00783,,"[0.79329609, 0.77653631, 0.78770950, 0.86033520, 0.79329609]"
cb,0,"1, 3, 8",0.81006,0.80335,0.03188,-0.0067,,"[0.79329609, 0.77653631, 0.78770950, 0.86592179, 0.79329609]"
cb,0,"1, 3, 9",0.81006,0.80223,0.02969,-0.00783,,"[0.78770950, 0.79329609, 0.77653631, 0.86033520, 0.79329609]"
cb,0,"1, 3, 10",0.81006,0.80112,0.02751,-0.00893,,"[0.79329609, 0.77653631, 0.78770950, 0.85474860, 0.79329609]"
cb,0,"1, 4, 5",0.81006,0.80223,0.03268,-0.00783,,"[0.77653631, 0.79888268, 0.78212291, 0.86592179, 0.78770950]"
cb,0,"1, 4, 6",0.81006,0.80335,0.02677,-0.0067,,"[0.79888268, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
cb,0,"1, 4, 7",0.81006,0.80112,0.02818,-0.00893,,"[0.79329609, 0.79329609, 0.77094972, 0.85474860, 0.79329609]"
cb,0,"1, 4, 8",0.81006,0.80112,0.02969,-0.00893,,"[0.78770950, 0.78770950, 0.78212291, 0.86033520, 0.78770950]"
cb,0,"1, 4, 9",0.81006,0.80559,0.02458,-0.00446,,"[0.79329609, 0.79329609, 0.79329609, 0.85474860, 0.79329609]"
cb,0,"1, 4, 10",0.81006,0.8067,0.02412,-0.00336,,"[0.79888268, 0.79329609, 0.79329609, 0.85474860, 0.79329609]"
cb,0,"1, 5, 6",0.81006,0.80782,0.03092,-0.00224,,"[0.79888268, 0.81005587, 0.78212291, 0.86592179, 0.78212291]"
cb,0,"1, 5, 7",0.81006,0.8067,0.0284,-0.00336,,"[0.78770950, 0.81005587, 0.78212291, 0.86033520, 0.79329609]"
cb,0,"1, 5, 8",0.81006,0.81229,0.02796,0.00222,,"[0.80446927, 0.81005587, 0.78770950, 0.86592179, 0.79329609]"
cb,0,"1, 5, 9",0.81006,0.80447,0.0316,-0.00558,,"[0.79329609, 0.79888268, 0.77653631, 0.86592179, 0.78770950]"
cb,0,"1, 5, 10",0.81006,0.80447,0.03277,-0.00558,,"[0.78770950, 0.81005587, 0.77653631, 0.86592179, 0.78212291]"
cb,0,"1, 6, 7",0.81006,0.81006,0.0229,0.0,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 6, 8",0.81006,0.81006,0.02548,0.0,,"[0.80446927, 0.79329609, 0.79888268, 0.86033520, 0.79329609]"
cb,0,"1, 6, 9",0.81006,0.79888,0.01836,-0.01117,,"[0.79888268, 0.79329609, 0.77653631, 0.83240223, 0.79329609]"
cb,0,"1, 6, 10",0.81006,0.81006,0.0229,0.0,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 7, 8",0.81006,0.8067,0.02705,-0.00336,,"[0.79329609, 0.78770950, 0.79888268, 0.86033520, 0.79329609]"
cb,0,"1, 7, 9",0.81006,0.8067,0.02412,-0.00336,,"[0.79888268, 0.79329609, 0.79329609, 0.85474860, 0.79329609]"
cb,0,"1, 7, 10",0.81006,0.81006,0.0229,0.0,,"[0.80446927, 0.79329609, 0.80446927, 0.85474860, 0.79329609]"
cb,0,"1, 8, 9",0.81006,0.80559,0.02769,-0.00446,,"[0.79888268, 0.78770950, 0.78770950, 0.86033520, 0.79329609]"
cb,0,"1, 8, 10",0.81006,0.80894,0.0263,-0.00112,,"[0.80446927, 0.78770950, 0.79888268, 0.86033520, 0.79329609]"
cb,0,"1, 9, 10",0.81006,0.80335,0.02677,-0.0067,,"[0.79888268, 0.79329609, 0.77653631, 0.85474860, 0.79329609]"
cb,0,"2, 3, 4",0.81006,0.79218,0.03168,-0.01788,,"[0.80446927, 0.76536313, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 3, 5",0.81006,0.77989,0.02412,-0.03017,,"[0.78212291, 0.78212291, 0.74860335, 0.82122905, 0.76536313]"
cb,0,"2, 3, 6",0.81006,0.76648,0.02161,-0.04357,,"[0.76536313, 0.77094972, 0.74860335, 0.80446927, 0.74301676]"
cb,0,"2, 3, 7",0.81006,0.75978,0.0206,-0.05027,,"[0.75418994, 0.75977654, 0.74301676, 0.79888268, 0.74301676]"
cb,0,"2, 3, 8",0.81006,0.76536,0.02473,-0.04469,,"[0.77094972, 0.75977654, 0.74301676, 0.81005587, 0.74301676]"
cb,0,"2, 3, 9",0.81006,0.79106,0.03437,-0.019,,"[0.79888268, 0.75977654, 0.77094972, 0.85474860, 0.77094972]"
cb,0,"2, 3, 10",0.81006,0.78212,0.0262,-0.02793,,"[0.78212291, 0.76536313, 0.77094972, 0.83240223, 0.75977654]"
cb,0,"2, 4, 5",0.81006,0.80447,0.0316,-0.00558,,"[0.81564246, 0.79329609, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"2, 4, 6",0.81006,0.79441,0.03006,-0.01565,,"[0.80446927, 0.77094972, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"2, 4, 7",0.81006,0.7933,0.031,-0.01675,,"[0.80446927, 0.76536313, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"2, 4, 8",0.81006,0.79441,0.03128,-0.01565,,"[0.81005587, 0.77094972, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 4, 9",0.81006,0.79218,0.03168,-0.01788,,"[0.80446927, 0.76536313, 0.77094972, 0.84916201, 0.77094972]"
cb,0,"2, 4, 10",0.81006,0.7933,0.031,-0.01675,,"[0.80446927, 0.76536313, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 5, 6",0.81006,0.77654,0.02207,-0.03351,,"[0.78212291, 0.78212291, 0.74301676, 0.81005587, 0.76536313]"
cb,0,"2, 5, 7",0.81006,0.77877,0.02488,-0.03129,,"[0.78212291, 0.78212291, 0.74860335, 0.82122905, 0.75977654]"
cb,0,"2, 5, 8",0.81006,0.77877,0.02333,-0.03129,,"[0.78770950, 0.78212291, 0.74860335, 0.81564246, 0.75977654]"
cb,0,"2, 5, 9",0.81006,0.79665,0.0284,-0.01341,,"[0.79888268, 0.78770950, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"2, 5, 10",0.81006,0.79777,0.02381,-0.01229,,"[0.80446927, 0.79329609, 0.76536313, 0.83798883, 0.78770950]"
cb,0,"2, 6, 7",0.81006,0.76536,0.01967,-0.04469,,"[0.76536313, 0.77094972, 0.74860335, 0.79888268, 0.74301676]"
cb,0,"2, 6, 8",0.81006,0.7676,0.02167,-0.04246,,"[0.77094972, 0.77094972, 0.74860335, 0.80446927, 0.74301676]"
cb,0,"2, 6, 9",0.81006,0.7933,0.02977,-0.01675,,"[0.79888268, 0.77094972, 0.77653631, 0.84916201, 0.77094972]"
cb,0,"2, 6, 10",0.81006,0.79106,0.02773,-0.019,,"[0.79329609, 0.77653631, 0.77653631, 0.84357542, 0.76536313]"
cb,0,"2, 7, 8",0.81006,0.76536,0.02473,-0.04469,,"[0.77094972, 0.75977654, 0.74301676, 0.81005587, 0.74301676]"
cb,0,"2, 7, 9",0.81006,0.78994,0.03508,-0.02012,,"[0.79888268, 0.75977654, 0.77094972, 0.85474860, 0.76536313]"
cb,0,"2, 7, 10",0.81006,0.78324,0.02835,-0.02681,,"[0.78212291, 0.76536313, 0.77094972, 0.83798883, 0.75977654]"
cb,0,"2, 8, 9",0.81006,0.79665,0.03172,-0.01341,,"[0.80446927, 0.76536313, 0.78212291, 0.85474860, 0.77653631]"
cb,0,"2, 8, 10",0.81006,0.7933,0.03019,-0.01675,,"[0.79888268, 0.76536313, 0.78212291, 0.84916201, 0.77094972]"
cb,0,"2, 9, 10",0.81006,0.79441,0.03359,-0.01565,,"[0.80446927, 0.75977654, 0.78212291, 0.85474860, 0.77094972]"
cb,0,"3, 4, 5",0.81006,0.79888,0.03672,-0.01117,,"[0.78770950, 0.78212291, 0.77094972, 0.87150838, 0.78212291]"
cb,0,"3, 4, 6",0.81006,0.78771,0.02422,-0.02234,,"[0.79888268, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,0,"3, 4, 7",0.81006,0.79218,0.03188,-0.01788,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
cb,0,"3, 4, 8",0.81006,0.79777,0.03006,-0.01229,,"[0.79888268, 0.78770950, 0.77094972, 0.85474860, 0.77653631]"
cb,0,"3, 4, 9",0.81006,0.79218,0.03188,-0.01788,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
cb,0,"3, 4, 10",0.81006,0.79218,0.03188,-0.01788,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
cb,0,"3, 5, 6",0.81006,0.78659,0.02381,-0.02346,,"[0.79329609, 0.78212291, 0.75418994, 0.82681564, 0.77653631]"
cb,0,"3, 5, 7",0.81006,0.78771,0.02473,-0.02234,,"[0.78770950, 0.78770950, 0.75977654, 0.83240223, 0.77094972]"
cb,0,"3, 5, 8",0.81006,0.78547,0.02705,-0.02459,,"[0.79329609, 0.78770950, 0.74301676, 0.82681564, 0.77653631]"
cb,0,"3, 5, 9",0.81006,0.80112,0.03614,-0.00893,,"[0.78770950, 0.81005587, 0.75977654, 0.86592179, 0.78212291]"
cb,0,"3, 5, 10",0.81006,0.81006,0.03389,0.0,,"[0.79888268, 0.81564246, 0.77094972, 0.87150838, 0.79329609]"
cb,0,"3, 6, 7",0.81006,0.78324,0.02508,-0.02681,,"[0.79329609, 0.77094972, 0.75418994, 0.82681564, 0.77094972]"
cb,0,"3, 6, 8",0.81006,0.78771,0.02422,-0.02234,,"[0.79329609, 0.77653631, 0.76536313, 0.83240223, 0.77094972]"
cb,0,"3, 6, 9",0.81006,0.79218,0.03284,-0.01788,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
cb,0,"3, 6, 10",0.81006,0.79777,0.02677,-0.01229,,"[0.79888268, 0.78212291, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"3, 7, 8",0.81006,0.78771,0.02422,-0.02234,,"[0.79329609, 0.77653631, 0.76536313, 0.83240223, 0.77094972]"
cb,0,"3, 7, 9",0.81006,0.79218,0.03284,-0.01788,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
cb,0,"3, 7, 10",0.81006,0.79777,0.02677,-0.01229,,"[0.79888268, 0.78212291, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"3, 8, 9",0.81006,0.79777,0.03048,-0.01229,,"[0.79888268, 0.78770950, 0.76536313, 0.85474860, 0.78212291]"
cb,0,"3, 8, 10",0.81006,0.80223,0.02682,-0.00783,,"[0.79888268, 0.78770950, 0.78770950, 0.85474860, 0.78212291]"
cb,0,"3, 9, 10",0.81006,0.79218,0.03284,-0.01788,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
cb,0,"4, 5, 6",0.81006,0.79888,0.03277,-0.01117,,"[0.77653631, 0.80446927, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"4, 5, 7",0.81006,0.80112,0.03231,-0.00893,,"[0.78212291, 0.81005587, 0.77094972, 0.86033520, 0.78212291]"
cb,0,"4, 5, 8",0.81006,0.80112,0.03052,-0.00893,,"[0.77653631, 0.79888268, 0.78770950, 0.86033520, 0.78212291]"
cb,0,"4, 5, 9",0.81006,0.79888,0.0337,-0.01117,,"[0.78212291, 0.78770950, 0.77653631, 0.86592179, 0.78212291]"
cb,0,"4, 5, 10",0.81006,0.80335,0.03148,-0.0067,,"[0.78212291, 0.78770950, 0.78770950, 0.86592179, 0.79329609]"
cb,0,"4, 6, 7",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"4, 6, 8",0.81006,0.79777,0.01948,-0.01229,,"[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
cb,0,"4, 6, 9",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"4, 6, 10",0.81006,0.79553,0.01752,-0.01453,,"[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,0,"4, 7, 8",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"4, 7, 9",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"4, 7, 10",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"4, 8, 9",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"4, 8, 10",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"4, 9, 10",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"5, 6, 7",0.81006,0.79665,0.02167,-0.01341,,"[0.78212291, 0.79888268, 0.78212291, 0.83798883, 0.78212291]"
cb,0,"5, 6, 8",0.81006,0.79553,0.02386,-0.01453,,"[0.78212291, 0.80446927, 0.77094972, 0.83798883, 0.78212291]"
cb,0,"5, 6, 9",0.81006,0.80559,0.03027,-0.00446,,"[0.79888268, 0.81005587, 0.77094972, 0.86033520, 0.78770950]"
cb,0,"5, 6, 10",0.81006,0.81117,0.02558,0.0011,,"[0.78770950, 0.81005587, 0.79888268, 0.86033520, 0.79888268]"
cb,0,"5, 7, 8",0.81006,0.7933,0.02498,-0.01675,,"[0.78770950, 0.79888268, 0.77653631, 0.83798883, 0.76536313]"
cb,0,"5, 7, 9",0.81006,0.80559,0.02835,-0.00446,,"[0.79329609, 0.80446927, 0.78212291, 0.86033520, 0.78770950]"
cb,0,"5, 7, 10",0.81006,0.81341,0.02463,0.00334,,"[0.79888268, 0.81564246, 0.79888268, 0.86033520, 0.79329609]"
cb,0,"5, 8, 9",0.81006,0.80335,0.02965,-0.0067,,"[0.78212291, 0.80446927, 0.78770950, 0.86033520, 0.78212291]"
cb,0,"5, 8, 10",0.81006,0.80894,0.0263,-0.00112,,"[0.79329609, 0.80446927, 0.79888268, 0.86033520, 0.78770950]"
cb,0,"5, 9, 10",0.81006,0.80447,0.02892,-0.00558,,"[0.78770950, 0.80446927, 0.78212291, 0.86033520, 0.78770950]"
cb,0,"6, 7, 8",0.81006,0.79218,0.02161,-0.01788,,"[0.79329609, 0.78770950, 0.77653631, 0.83240223, 0.77094972]"
cb,0,"6, 7, 9",0.81006,0.79553,0.01752,-0.01453,,"[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78212291]"
cb,0,"6, 7, 10",0.81006,0.80112,0.01482,-0.00893,,"[0.79888268, 0.79329609, 0.80446927, 0.82681564, 0.78212291]"
cb,0,"6, 8, 9",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"6, 8, 10",0.81006,0.8067,0.02488,-0.00336,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
cb,0,"6, 9, 10",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"7, 8, 9",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"7, 8, 10",0.81006,0.8067,0.02488,-0.00336,,"[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
cb,0,"7, 9, 10",0.81006,0.8,0.02582,-0.01005,,"[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,0,"8, 9, 10",0.81006,0.80223,0.02773,-0.00783,,"[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,0,"1, 2, 3, 4",0.81006,0.80112,0.03092,-0.00893,,"[0.79888268, 0.77094972, 0.78770950, 0.86033520, 0.78770950]"
cb,0,"1, 2, 3, 5",0.81006,0.79553,0.02883,-0.01453,,"[0.79888268, 0.78212291, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"1, 2, 3, 6",0.81006,0.79553,0.02796,-0.01453,,"[0.79329609, 0.77094972, 0.78770950, 0.84916201, 0.77653631]"
cb,0,"1, 2, 3, 7",0.81006,0.79553,0.02796,-0.01453,,"[0.79329609, 0.77094972, 0.78770950, 0.84916201, 0.77653631]"
cb,0,"1, 2, 3, 8",0.81006,0.7933,0.02422,-0.01675,,"[0.79888268, 0.77094972, 0.78212291, 0.83798883, 0.77653631]"
cb,0,"1, 2, 3, 9",0.81006,0.79777,0.02723,-0.01229,,"[0.79888268, 0.77094972, 0.78770950, 0.84916201, 0.78212291]"
cb,0,"1, 2, 3, 10",0.81006,0.7933,0.02691,-0.01675,,"[0.79329609, 0.76536313, 0.78770950, 0.84357542, 0.77653631]"
cb,0,"1, 2, 4, 5",0.81006,0.80335,0.03006,-0.0067,,"[0.79329609, 0.80446927, 0.77653631, 0.86033520, 0.78212291]"
cb,0,"1, 2, 4, 6",0.81006,0.79888,0.02892,-0.01117,,"[0.79888268, 0.77653631, 0.78212291, 0.85474860, 0.78212291]"
cb,0,"1, 2, 4, 7",0.81006,0.8,0.03207,-0.01005,,"[0.79888268, 0.76536313, 0.78770950, 0.86033520, 0.78770950]"
cb,0,"1, 2, 4, 8",0.81006,0.80112,0.0284,-0.00893,,"[0.80446927, 0.77653631, 0.78212291, 0.85474860, 0.78770950]"
cb,0,"1, 2, 4, 9",0.81006,0.79888,0.02998,-0.01117,,"[0.79888268, 0.76536313, 0.78770950, 0.85474860, 0.78770950]"
cb,0,"1, 2, 4, 10",0.81006,0.79888,0.0316,-0.01117,,"[0.79329609, 0.77094972, 0.78770950, 0.86033520, 0.78212291]"
cb,0,"1, 2, 5, 6",0.81006,0.80223,0.02883,-0.00783,,"[0.79888268, 0.80446927, 0.77094972, 0.85474860, 0.78212291]"
cb,0,"1, 2, 5, 7",0.81006,0.7933,0.02892,-0.01675,,"[0.78770950, 0.78212291, 0.76536313, 0.84916201, 0.78212291]"
cb,0,"1, 2, 5, 8",0.81006,0.79888,0.02029,-0.01117,,"[0.81005587, 0.79329609, 0.77653631, 0.83240223, 0.78212291]"
cb,0,"1, 2, 5, 9",0.81006,0.79777,0.02901,-0.01229,,"[0.79888268, 0.79329609, 0.75977654, 0.84916201, 0.78770950]"
cb,0,"1, 2, 5, 10",0.81006,0.79888,0.02782,-0.01117,,"[0.80446927, 0.79329609, 0.77094972, 0.84916201, 0.77653631]"
cb,0,"1, 2, 6, 7",0.81006,0.79441,0.02582,-0.01565,,"[0.79329609, 0.77094972, 0.78770950, 0.84357542, 0.77653631]"
cb,0,"1, 2, 6, 8",0.81006,0.79665,0.02386,-0.01341,,"[0.80446927, 0.77094972, 0.79329609, 0.83798883, 0.77653631]"
cb,0,"1, 2, 6, 9",0.81006,0.79888,0.0262,-0.01117,,"[0.79888268, 0.77653631, 0.78770950, 0.84916201, 0.78212291]"
cb,0,"1, 2, 6, 10",0.81006,0.79441,0.02582,-0.01565,,"[0.79329609, 0.77094972, 0.78770950, 0.84357542, 0.77653631]"
cb,0,"1, 2, 7, 8",0.81006,0.79441,0.02458,-0.01565,,"[0.80446927, 0.77094972, 0.78212291, 0.83798883, 0.77653631]"
cb,0,"1, 2, 7, 9",0.81006,0.8,0.02533,-0.01005,,"[0.79888268, 0.78212291, 0.78770950, 0.84916201, 0.78212291]"
