model,feature_num,baseline,kaggle_score,improvement,tuned,params
lgbm,"3, 6",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"3, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"3, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"3, 9",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"3, 10",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"4, 5",0.76555,0.79425,0.0287,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"4, 6",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 30, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"4, 7",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 30, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"4, 8",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"4, 9",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"4, 10",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"5, 6",0.76555,0.76794,0.00239,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 30, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"5, 7",0.76555,0.77511,0.00956,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"5, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"5, 9",0.76555,0.78947,0.02392,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"5, 10",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"6, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"6, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"6, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"6, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"7, 8",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 30, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"7, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"7, 10",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"8, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"8, 10",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"9, 10",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 2, 3",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 2, 4",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 2, 5",0.76555,0.77272,0.00717,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"1, 2, 6",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 2, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 2, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 2, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"1, 2, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 3, 4",0.76555,0.78229,0.01674,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 3, 5",0.76555,0.78708,0.02153,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 3, 6",0.76555,0.78708,0.02153,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 3, 7",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 3, 8",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 3, 9",0.76555,0.78708,0.02153,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 3, 10",0.76555,0.78229,0.01674,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 4, 5",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 4, 6",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 4, 7",0.76555,0.78708,0.02153,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 4, 8",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 4, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 4, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 5, 6",0.76555,0.78708,0.02153,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 5, 7",0.76555,0.78229,0.01674,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 5, 8",0.76555,0.78229,0.01674,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 5, 9",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 5, 10",0.76555,0.7799,0.01435,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 6, 7",0.76555,0.78468,0.01913,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 6, 8",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 6, 9",0.76555,0.7799,0.01435,1,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"1, 6, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 7, 8",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 7, 9",0.76555,0.78947,0.02392,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"1, 7, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 8, 9",0.76555,0.78468,0.01913,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"1, 8, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"1, 9, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 3, 4",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 3, 5",0.76555,0.77272,0.00717,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"2, 3, 6",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"2, 3, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"2, 3, 8",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.8}"
lgbm,"2, 3, 9",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 3, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 5",0.76555,0.75837,-0.00717,1,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 0.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 6",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 9",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}"
lgbm,"2, 4, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 5, 6",0.76555,0.75119,-0.01435,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 5, 7",0.76555,0.76076,-0.00478,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 5, 8",0.76555,0.77272,0.00717,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}"
lgbm,"2, 5, 9",0.76555,0.76794,0.00239,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"2, 5, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}"
lgbm,"2, 6, 7",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}"
lgbm,"2, 6, 8",0.76555,0.77751,0.01196,1,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}"
lgbm,"2, 6, 9",0.76555,0.7799,0.01435,1,"{'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}"
lgbm,"2, 6, 10",0.76555,0.78229,0.01674,1,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}"
lgbm,"2, 7, 8",0.76555,0.77751,0.01196,1,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.8}"
lgbm,"2, 7, 9",0.76555,0.7799,0.01435,1,"{'subsample': 1.0, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}"
