model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,1,"1, 5, 6, 9",0.78994,0.81006,0.01802,0.02012,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81564246, 0.78212291, 0.81005587, 0.83798883, 0.80446927]"
lgbm,1,"1, 5, 6, 10",0.78994,0.80223,0.01822,0.01229,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.77653631, 0.80446927, 0.83240223, 0.79329609]"
lgbm,1,"1, 5, 7, 8",0.78994,0.79441,0.02301,0.00446,"{'subsample': 0.6, 'reg_lambda': 5, 'reg_alpha': 0, 'num_leaves': 31, 'n_estimators': 50, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.78770950, 0.77094972, 0.79329609, 0.83798883, 0.78212291]"
lgbm,1,"1, 5, 7, 9",0.78994,0.80447,0.0154,0.01453,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.79329609, 0.78770950, 0.80446927, 0.83240223, 0.80446927]"
lgbm,1,"1, 5, 7, 10",0.78994,0.79441,0.01849,0.00446,"{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 1, 'num_leaves': 15, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'dart'}","[0.78770950, 0.79888268, 0.78770950, 0.82681564, 0.77094972]"
lgbm,1,"1, 5, 8, 9",0.78994,0.80447,0.01836,0.01453,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.78212291, 0.79888268, 0.83798883, 0.79888268]"
lgbm,1,"1, 5, 8, 10",0.78994,0.80335,0.02407,0.01341,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.78212291, 0.78770950, 0.84916201, 0.79329609]"
lgbm,1,"1, 5, 9, 10",0.78994,0.79553,0.02488,0.00558,"{'subsample': 0.6, 'reg_lambda': 0, 'reg_alpha': 5, 'num_leaves': 31, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8, 'class_weight': None, 'boosting_type': 'dart'}","[0.79329609, 0.77653631, 0.78770950, 0.84357542, 0.77653631]"
lgbm,1,"1, 6, 7, 8",0.78994,0.80894,0.01634,0.019,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.81005587, 0.79329609, 0.81005587, 0.83798883, 0.79329609]"
lgbm,1,"1, 6, 7, 9",0.78994,0.80223,0.00835,0.01229,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 1, 'num_leaves': 127, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 10, 'learning_rate': 0.05, 'colsample_bytree': 0.6, 'class_weight': None, 'boosting_type': 'gbdt'}","[0.80446927, 0.79329609, 0.80446927, 0.81564246, 0.79329609]"
