model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
rf,1,"2, 3, 4, 5, 6, 7, 8",0.79106,0.81006,0.02737,0.019,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.78212291, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 6, 7, 9",0.79106,0.8067,0.02463,0.01563,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.77653631, 0.84916201, 0.79329609]"
rf,1,"2, 3, 4, 5, 6, 7, 10",0.79106,0.81117,0.02769,0.0201,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.82122905, 0.79888268, 0.78212291, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 6, 8, 9",0.79106,0.80894,0.02857,0.01788,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.77653631, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 6, 8, 10",0.79106,0.81229,0.02563,0.02122,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.78770950, 0.86033520, 0.79888268]"
rf,1,"2, 3, 4, 5, 6, 9, 10",0.79106,0.81006,0.02737,0.019,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.78212291, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 7, 8, 9",0.79106,0.81006,0.02737,0.019,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81564246, 0.79888268, 0.78212291, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 7, 8, 10",0.79106,0.81117,0.02558,0.0201,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78770950, 0.86033520, 0.79888268]"
rf,1,"2, 3, 4, 5, 7, 9, 10",0.79106,0.80894,0.02723,0.01788,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78212291, 0.86033520, 0.79329609]"
rf,1,"2, 3, 4, 5, 8, 9, 10",0.79106,0.81006,0.02668,0.019,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.81005587, 0.79888268, 0.78212291, 0.86033520, 0.79888268]"
