model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"2, 4, 5, 6, 7, 8, 10",0.81006,0.81341,0.03766,0.00334,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.82122905, 0.79888268, 0.77653631, 0.88268156, 0.78770950]"
cb,1,"2, 4, 5, 6, 7, 9, 10",0.81006,0.80112,0.0236,-0.00893,"{'scale_pos_weight': 1, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 800, 'grow_policy': 'Depthwise', 'depth': 6, 'border_count': 128, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.81564246, 0.77653631, 0.77653631, 0.83798883, 0.79888268]"
cb,1,"2, 4, 5, 6, 8, 9, 10",0.81006,0.81006,0.03672,0.0,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.82122905, 0.78770950, 0.77653631, 0.87709497, 0.78770950]"
cb,1,"2, 4, 5, 7, 8, 9, 10",0.81006,0.80559,0.03845,-0.00446,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.82681564, 0.78212291, 0.77653631, 0.87150838, 0.77094972]"
cb,1,"2, 4, 6, 7, 8, 9, 10",0.81006,0.79665,0.03268,-0.01341,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.81005587, 0.76536313, 0.77653631, 0.85474860, 0.77653631]"
cb,1,"2, 5, 6, 7, 8, 9, 10",0.81006,0.80447,0.03258,-0.00558,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 1000, 'grow_policy': 'Depthwise', 'depth': 8, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.82122905, 0.75977654, 0.78212291, 0.85474860, 0.80446927]"
cb,1,"3, 4, 5, 6, 7, 8, 9",0.81006,0.80112,0.02969,-0.00893,"{'scale_pos_weight': 1, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 800, 'grow_policy': 'Depthwise', 'depth': 6, 'border_count': 128, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.80446927, 0.78770950, 0.76536313, 0.85474860, 0.79329609]"
cb,1,"3, 4, 5, 6, 7, 8, 10",0.81006,0.80223,0.02905,-0.00783,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.78770950, 0.78770950, 0.77094972, 0.85474860, 0.81005587]"
cb,1,"3, 4, 5, 6, 7, 9, 10",0.81006,0.80447,0.0306,-0.00558,"{'scale_pos_weight': 1, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 1, 'iterations': 800, 'grow_policy': 'Depthwise', 'depth': 6, 'border_count': 128, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.81564246, 0.78212291, 0.76536313, 0.85474860, 0.80446927]"
cb,1,"3, 4, 5, 6, 8, 9, 10",0.81006,0.79888,0.02998,-0.01117,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.78770950, 0.78770950, 0.76536313, 0.85474860, 0.79888268]"
cb,1,"3, 4, 5, 7, 8, 9, 10",0.81006,0.80447,0.02691,-0.00558,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.78770950, 0.78212291, 0.78770950, 0.85474860, 0.81005587]"
cb,1,"3, 4, 6, 7, 8, 9, 10",0.81006,0.79777,0.03006,-0.01229,"{'scale_pos_weight': 1, 'random_strength': 0.5, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 300, 'grow_policy': 'Depthwise', 'depth': 10, 'border_count': 64, 'bootstrap_type': 'Bayesian', 'bagging_temperature': 0.7}","[0.79888268, 0.78770950, 0.77094972, 0.85474860, 0.77653631]"
cb,1,"3, 5, 6, 7, 8, 9, 10",0.81006,0.80447,0.0262,-0.00558,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.77653631, 0.78212291, 0.79888268, 0.84916201, 0.81564246]"
cb,1,"4, 5, 6, 7, 8, 9, 10",0.81006,0.80447,0.02596,-0.00558,"{'scale_pos_weight': 2, 'random_strength': 0.5, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'grow_policy': 'Lossguide', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 0.7}","[0.79888268, 0.78770950, 0.78212291, 0.85474860, 0.79888268]"
cb,1,"1, 2, 3, 4, 5, 6, 7, 8",0.81006,0.8067,0.01922,-0.00336,"{'scale_pos_weight': 2, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 300, 'grow_policy': 'SymmetricTree', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 2}","[0.79888268, 0.78770950, 0.79888268, 0.84357542, 0.80446927]"
cb,1,"1, 2, 3, 4, 5, 6, 7, 9",0.81006,0.80223,0.03172,-0.00783,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.81005587, 0.77094972, 0.78212291, 0.86033520, 0.78770950]"
cb,1,"1, 2, 3, 4, 5, 6, 7, 10",0.81006,0.80782,0.02412,-0.00224,"{'scale_pos_weight': 2, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 300, 'grow_policy': 'SymmetricTree', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 2}","[0.79888268, 0.78770950, 0.80446927, 0.85474860, 0.79329609]"
cb,1,"1, 2, 3, 4, 5, 6, 8, 9",0.81006,0.81006,0.03689,0.0,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.82122905, 0.78212291, 0.77653631, 0.87709497, 0.79329609]"
cb,1,"1, 2, 3, 4, 5, 6, 8, 10",0.81006,0.80447,0.0229,-0.00558,"{'scale_pos_weight': 2, 'random_strength': 1, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 300, 'grow_policy': 'SymmetricTree', 'depth': 4, 'border_count': 64, 'bootstrap_type': 'MVS', 'bagging_temperature': 2}","[0.79888268, 0.78770950, 0.79888268, 0.84916201, 0.78770950]"
cb,1,"1, 2, 3, 4, 5, 6, 9, 10",0.81006,0.80335,0.03778,-0.0067,"{'scale_pos_weight': 1, 'random_strength': 2, 'learning_rate': 0.05, 'l2_leaf_reg': 10, 'iterations': 600, 'grow_policy': 'SymmetricTree', 'depth': 6, 'border_count': 32, 'bootstrap_type': 'MVS', 'bagging_temperature': 1}","[0.81564246, 0.77094972, 0.77094972, 0.87150838, 0.78770950]"
