model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"4, 5, 7, 9",0.81006,0.81341,0.03011,0.00334,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.81005587, 0.78770950, 0.79329609, 0.87150838, 0.80446927]"
cb,1,"4, 5, 7, 10",0.81006,0.81676,0.02769,0.0067,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 800, 'depth': 3, 'border_count': 32, 'bagging_temperature': 0.5}","[0.80446927, 0.79888268, 0.81005587, 0.87150838, 0.79888268]"
cb,1,"4, 5, 8, 9",0.81006,0.81006,0.02668,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.81005587, 0.79888268, 0.86033520, 0.78212291]"
cb,1,"4, 5, 8, 10",0.81006,0.81564,0.02827,0.00558,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.80446927, 0.79329609, 0.80446927, 0.87150838, 0.80446927]"
cb,1,"4, 5, 9, 10",0.81006,0.81117,0.02813,0.0011,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.80446927, 0.78770950, 0.79329609, 0.86592179, 0.80446927]"
cb,1,"4, 6, 7, 8",0.81006,0.8067,0.02488,-0.00336,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
cb,1,"4, 6, 7, 9",0.81006,0.8,0.02582,-0.01005,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"4, 6, 7, 10",0.81006,0.79441,0.01556,-0.01565,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.79329609, 0.77653631, 0.82122905, 0.78212291]"
cb,1,"4, 6, 8, 9",0.81006,0.79777,0.01948,-0.01229,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
cb,1,"4, 6, 8, 10",0.81006,0.79665,0.01955,-0.01341,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79329609, 0.77653631, 0.83240223, 0.78212291]"
cb,1,"4, 6, 9, 10",0.81006,0.79665,0.0168,-0.01341,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.79329609, 0.77653631, 0.82681564, 0.78770950]"
cb,1,"4, 7, 8, 9",0.81006,0.79777,0.01948,-0.01229,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 800, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.79888268, 0.79888268, 0.77653631, 0.83240223, 0.78212291]"
