model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
xgb,1,"1, 2, 3, 6, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 3, 7, 8",0.78547,0.81006,0.01967,0.02459,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.81564246, 0.78770950, 0.81005587, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 3, 7, 9",0.78547,0.81564,0.02029,0.03017,"{'subsample': 1.0, 'reg_lambda': 10, 'reg_alpha': 2, 'n_estimators': 50, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}","[0.81005587, 0.79888268, 0.82681564, 0.84916201, 0.79329609]"
xgb,1,"1, 2, 3, 7, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 3, 8, 9",0.78547,0.81341,0.02306,0.02793,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83240223, 0.78212291, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 3, 8, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 0.8, 'reg_lambda': 10, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 3, 9, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 4, 5, 6",0.78547,0.81453,0.02042,0.02905,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.79888268, 0.83798883, 0.81005587]"
xgb,1,"1, 2, 4, 5, 7",0.78547,0.81453,0.01556,0.02905,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.82681564, 0.79329609, 0.82122905, 0.83240223, 0.79888268]"
xgb,1,"1, 2, 4, 5, 8",0.78547,0.81676,0.01781,0.03129,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83798883, 0.79329609, 0.82122905, 0.83240223, 0.79888268]"
