model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,0,"1, 2, 4",0.78994,0.80112,0.02883,0.01118,,"[0.80446927, 0.78770950, 0.77094972, 0.85474860, 0.78770950]"
lgbm,0,"1, 2, 5",0.78994,0.79218,0.03227,0.00224,,"[0.78770950, 0.78212291, 0.76536313, 0.85474860, 0.77094972]"
lgbm,0,"1, 2, 6",0.78994,0.79106,0.02705,0.00112,,"[0.78770950, 0.77094972, 0.78212291, 0.84357542, 0.77094972]"
lgbm,0,"1, 2, 7",0.78994,0.79553,0.02538,0.00558,,"[0.79888268, 0.77653631, 0.78212291, 0.84357542, 0.77653631]"
lgbm,0,"1, 2, 8",0.78994,0.80112,0.02587,0.01118,,"[0.80446927, 0.78212291, 0.77653631, 0.84916201, 0.79329609]"
lgbm,0,"1, 2, 9",0.78994,0.7933,0.0262,0.00336,,"[0.79329609, 0.77653631, 0.78212291, 0.84357542, 0.77094972]"
lgbm,0,"1, 2, 10",0.78994,0.79441,0.02328,0.00446,,"[0.79888268, 0.77653631, 0.78212291, 0.83798883, 0.77653631]"
lgbm,0,"1, 2, 11",0.78994,0.79441,0.02042,0.00446,,"[0.79888268, 0.77653631, 0.78212291, 0.83240223, 0.78212291]"
lgbm,0,"1, 3, 4",0.78994,0.78883,0.01387,-0.0011,,"[0.78770950, 0.78212291, 0.77653631, 0.81564246, 0.78212291]"
lgbm,0,"1, 3, 5",0.78994,0.79553,0.03975,0.00558,,"[0.78770950, 0.78212291, 0.75418994, 0.87150838, 0.78212291]"
lgbm,0,"1, 3, 6",0.78994,0.79218,0.02246,0.00224,,"[0.79329609, 0.77094972, 0.77094972, 0.83240223, 0.79329609]"
lgbm,0,"1, 3, 7",0.78994,0.79441,0.02407,0.00446,,"[0.79329609, 0.76536313, 0.79329609, 0.83798883, 0.78212291]"
lgbm,0,"1, 3, 8",0.78994,0.78659,0.01781,-0.00334,,"[0.78770950, 0.78212291, 0.75977654, 0.81564246, 0.78770950]"
lgbm,0,"1, 3, 9",0.78994,0.78883,0.01709,-0.0011,,"[0.78770950, 0.78212291, 0.78212291, 0.82122905, 0.77094972]"
